"Productnaam";"Interne referentie";"EAN";"Productgroep";"Beschrijving";"Nieuwe afbeeldingen";"Bestaande afbeeldingen";"Aantal artikelen in verpakking";"Aantal artikelen in verpakking Eenheid";"Aantal flessen";"Aantal lichtpunten";"Aantal stuks in verpakking";"Aantal stuks in verpakking Eenheid";"Afwateringsgat";"App vereist voor volledige functionaliteit";"Bediening verlichting";"Breekbaar";"CE Markering Document";"CE markering";"Diameter";"Diameter Eenheid";"Doelgroep";"Elektronisch adres fabrikant";"Energielabel document";"Fabrikant Adres";"Fabrikant Naam";"Fitting";"Fotoformaat breedte";"Fotoformaat breedte Eenheid";"Fotoformaat lengte";"Fotoformaat lengte Eenheid";"Funkussen";"Geschikt voor soort flessen";"Geschikt voor type deur";"IP waarde";"Inclusief lichtbron";"Informatie datagebruik document";"Inhoud van set";"Kan zelfstandig met internet verbinden";"Kleur";"Lichtbron verwijderbaar";"Magnetronbestendig";"Materiaal";"Materiaal onderstel";"Materiaal vulling";"Materiaal zitting";"Merk";"Met dimfunctie";"Ondersteuning met updates";"Ovenbestendig";"Product breedte";"Product breedte Eenheid";"Product hoogte";"Product hoogte Eenheid";"Product lengte";"Product lengte Eenheid";"Productinformatieblad document";"Producttaal";"Soort kaars";"Soort plantenbak";"Speciaal voor kinderen";"Taal handleiding";"Type Eetkamerstoel";"Type beeld of figuur";"Type dienblad";"Type dieren";"Type fotolijst";"Type hordeur";"Type kapstok";"Type kussen";"Type onderzetter";"Type opberger";"Type plaid";"Type raamfolie";"Type schoenverzorging";"Type serveerschaal";"Type tuinmeubelkussen";"Type tuinscherm";"Type tuinstoelkussen";"Type wijnafsluiter";"Vaatwasser veilig";"Verkrijgt of genereert dan wel verzamelt data";"Verpakkingstaal";"Verstelmogelijkheden";"Voedingstype";"Volume in liters";"Volume in liters Eenheid";"Voor binnen of buiten";"Vorm";"Vriezerbestendig";"Waarde energielabel";"Wasbaar";"Wattage per lichtpunt";"Wattage per lichtpunt Eenheid";"Wegwerp";"Woonthema";"eWaste";"Aansluitspanning";"Aansluitspanning Eenheid";"Aantal branduren";"Aantal branduren Eenheid";"Aantal consumenteneenheden (CE)";"Aantal delen";"Aantal foto's";"Aantal haken";"Aantal kussens";"Aantal lagen";"Aantal meegeleverde accu's/batterijen";"Aantal onderdelen";"Aantal vakken";"Accuduur";"Afknipbaar";"Afneembare hoes";"Anti-allergie";"Anti-slip";"App werkt op besturingssyteem";"BPA-vrij";"Bediening via mobiele app";"Betaalde diensten vereist";"Bluetooth vereist";"Breedte binnenkant";"Breedte binnenkant Eenheid";"Breedte lampenkap";"Breedte lampenkap Eenheid";"Compatibel met";"Country";"Delen van gebruikersgegevens vereist";"Diameter lampenkap";"Diameter lampenkap Eenheid";"Diepte";"Diepte Eenheid";"Diepte binnenkant";"Diepte binnenkant Eenheid";"Dikte";"Dikte Eenheid";"Draaibaar";"Dubbelwandig";"Dubbelzijdig";"Ergonomisch";"Erotisch product";"Fabrieksgarantie termijn";"Fan Merchandise";"Feestgelegenheid";"Fotomaat";"Game merchandise thema";"Geschikt als bijzettafel";"Geschikt om op te zitten";"Geschikt voor Camper- of Caravan";"Geschikt voor aantal kaarsen";"Geschikt voor aantal pennen";"Geschikt voor aantal personen";"Geschikt voor boot";"Geschikt voor breedte balkonrailing";"Geschikt voor breedte balkonrailing Eenheid";"Geschikt voor kinderkamer";"Geschikt voor leeftijd baby";"Geschikt voor materiaal";"Geschikt voor ruimte";"Geschikt voor wasdroger";"Gestoffeerd";"Geurnaam";"Geursoort";"Gewatteerde zitting";"Glow in the dark";"Grootte honden/kattenras";"Handbeschilderd";"Handgemaakt";"Handleiding";"Hittebestendig";"Hoogte armleuning";"Hoogte armleuning Eenheid";"In elkaar te stapelen";"Inclusief Passe-partout";"Inclusief armleuning";"Inclusief binnenkussen";"Inclusief deksel";"Inclusief hanger(s)";"Inclusief houder";"Inclusief opbergruimte";"Inclusief poten";"Inclusief steel";"Inclusief waterreservoir";"Inclusief wielen";"Ingeweven motief";"Inhoud";"Inhoud Eenheid";"Inklapbaar";"Inlusief bevestigingshaken";"Introductiejaar";"Introductiemaand";"Kapstokopties";"Kledingmaat";"Kleur licht";"Kleurtemperatuur";"Kleurtemperatuur Eenheid";"Levensduur lichtbronnen";"Levensduur lichtbronnen Eenheid";"Luchtdicht";"Lumen per lichtpunt";"Lumen per lichtpunt Eenheid";"MPN (Manufacturer Part Number)";"Maat";"Magnetisch";"Materiaal deksel";"Materiaal handgreep / handgrepen";"Materiaal onderkant";"Materiaal tijk";"Max. belastbaar gewicht";"Max. belastbaar gewicht Eenheid";"Merchandise van artiest";"Met bevestigingskoord";"Met clipsluiting";"Met handgreep / handgrepen";"Met klimrek";"Met lampenkap";"Met stand";"Met verlichting";"Met verstelbare leesarm";"Met wielen";"Meubelafwerking";"Mobiele data verbinding mogelijk";"Navulbaar";"Ondersteunt Matter";"Ongediertebestrijding";"Ophangbaar";"Ophangwijze";"Orthopedisch";"Patroon";"Personage";"Product diepte";"Product diepte Eenheid";"Product gewicht";"Product gewicht Eenheid";"Profielbreedte lijst";"Profielbreedte lijst Eenheid";"Reparatie type";"Seizoenscollectie";"Seizoensjaar";"Sluiting";"Smart Home Platform";"Snoer met stekker aan het product";"Snoerlengte";"Snoerlengte Eenheid";"Soort model";"Speciaal geschikt voor babykamer";"Speciaal geschikt voor barbecue";"Speciaal voor puppies";"Sportteam";"Stapelbaar";"Steellengte";"Steellengte Eenheid";"Stevigheid kussen";"Stijl";"Stoelen stapelbaar";"TOG-waarde";"Thema";"Thema kerstbal";"Type afwerking";"Type beker";"Type bevestiging";"Type bevestiging";"Type bewaarsysteem";"Type deksel";"Type deurmat";"Type ergonomisch kussen";"Type lamp";"Type lichtbron meegeleverd";"Type merchandise";"Type muursticker";"Type onderstel";"Type onderstel meubel";"Type polig";"Type slaper";"Type staande lamp";"Type vloerkleed";"Type wijnkoeler";"Type zitkussen";"Uitzonderingen fabrieksgarantie";"Van gerecycled materiaal";"Vergrendelbare deksel";"Verkoelende werking";"Verpakking breedte";"Verpakking breedte Eenheid";"Verpakking hoogte";"Verpakking hoogte Eenheid";"Verpakking lengte";"Verpakking lengte Eenheid";"Verpakkingsgewicht";"Verpakkingsgewicht Eenheid";"Verpakkingsinhoud";"Verstelbaar";"Vorstbestendig";"Vulgewicht";"Wasbare tijk of vulling";"Wasvoorschrift";"Waterafstotend";"Waterdichtheid";"Wifi vereist";"Zitdiepte";"Zitdiepte Eenheid";"Zithoogte";"Zithoogte Eenheid"
wijnkoeler hert champagne goud medium 23X24X17cm;8716522092035;8716522092035;Wijnrek;wijnkoeler hert champagne goud medium 23X24X17cm;;;1;stuk(s);;;;;;;;;;;;;;info@b-living.eu;;Platinastraat 100 7554 NB Hengelo;B-Living;;;;;;;Champagneflessen;;;;;;;Goud;;;Aluminium;;;;Mars & More;;;;29.50;cm;37;cm;50;cm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ketel-vormig;;;;;;;;;;;;;;;;;;;;;;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;1 jaar;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;N;;;;;;;;;;;;;;;;;;GNWKHGM;;;;;;;;;;;;;;;;;;;;;;;;N;;;Overig;;;;0.00;kg;;;Carry-in;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;breuk;;;;40;cm;40;cm;55;cm;0.00;kg;1 x;;;;;;;;;;;;
Wijnstopper rendier zilver 15x8x2cm;8716522103380;8716522103380;Wijnrek;Wijnstopper rendier zilver 15x8x2cm;;;1;stuk(s);1;;;;;;;;;;;;;info@b-living.eu;;Platinastraat 100 7554 NB Hengelo;B-Living;;;;;;;1 liter flessen;;;;;;;Zilver;;;Metaal;;;;Mars & More;;;;8;cm;15;cm;2;cm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Figuur;;;;;;;;;;;;;;;;;;;;;;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;N;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;N;;;Overig;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;35;cm;15;cm;45;cm;0.01;kg;1 wijnstopper;;;;;;;;;;;;
dienblad rechthoek champagne goud 35cm;8716522092004;8716522092004;Serveerschaal;dienblad rechthoek champagne goud 35cm;;;1;stuk(s);;;;;;;;N;;;;;;info@b-living.eu;;Platinastraat 100 7554 NB Hengelo;B-Living;;;;;;;;;;;;;;Goud;;N;Aluminium;;;;Mars & More;;;N;22;cm;;;35;cm;;;;;N;;;;;;;;;;;;;;;Platte serveerschaal;;;;;N;;;;;;;;Vierkant;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1 jaar;;;;;;;;;;;;;;;;;;;;;;;;;N;;;;;;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;kg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;35;cm;15;cm;45;cm;0.01;kg;1 dienblad;;;;;;;;;;;;
Mars & More - Dienblad-rechthoek aluminium-champagne goud-40x27cm;8716522092011;8716522092011;Serveerschaal;dienblad rechthoek champagne goud 40cm;;;1;stuk(s);;;;;;;;Y;;;;;;info@b-living.eu;;Platinastraat 100 7554 NB Hengelo;B-Living;;;;;;;;;;;;;;Goud;;N;Aluminium;;;;Mars & More;;;N;27;cm;6;cm;40;cm;;;;;N;;;;;;;;;;;;;;;Platte serveerschaal;;;;;N;;;;;;;;Rechthoek;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Geen fabrieksgarantie;;;;;;;;;;;;;;;;;;;;;;;;;N;;;;;;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;N.B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;kg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;35;cm;10;cm;45;cm;0.25;kg;1x Mars & More - Dienblad-rechthoek aluminium-champagne goud-40x27cm;;;;;;;;;;;;
Dienbladen rond fluweel champagne dia 30, 38, 45 cm (set of 3);8716522106633;8716522106633;Serveerschaal;Dienbladen rond fluweel champagne dia 30, 38, 45 cm (set of 3);;;1;stuk(s);;;;;;;;N;;;45;cm;;gca@dmg-meubelen.nl;;Platinastraat 100 7554 NB Hengelo;B-Living;;;;;;;;;;;;;;Blauw;;N;Hout;;;;Mars & More;;;N;45;cm;0;cm;45;cm;;;;;N;;;;;;;;;;;;;;;Platte serveerschaal;;;;;N;;;;;;;;Rond;N;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1 jaar;;;;;;;;;;;;;;;;;;;;;;;;;N;;;;;;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.8;kg;;;Carry-in;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;breuk;;;;50;cm;15;cm;50;cm;2.50;kg;set van 3 dienbladen verschilden maten dia 30, 38, 45 cm (set of 3);;;;;;;;;;;;
Champagne Koeler hert hout zilver 30x42x26cm;8716522103441;8716522103441;Wijnkoeler;Champagne Koeler hert hout zilver 30x42x26cm;;;1;stuk(s);;;;;;;;N;;;;;;info@b-living.eu;;Platinastraat 100 7554 NB Hengelo;B-Living;;;;;;;;;;;;;;Zilver;;;Aluminium;;;;Mars & More;;;;30;cm;42;cm;26;cm;;;;;;;;;;;;;;;;;;;;;;;;;N;;;;;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Champagne Koeler hert hout zilver;;;;;;;;;;;;;;;N;;;;;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;IJsemmer;;;;;;35;cm;15;cm;45;cm;0.01;kg;;;;;;;;;;;;;
Champagne Koeler hert hout zilver 18x45x29cm;8716522103458;8716522103458;Wijnkoeler;Champagne Koeler hert hout zilver 18x45x29cm;;;1;stuk(s);;;;;;;;Y;;;;;;info@b-living.eu;;Platinastraat 100 7554 NB Hengelo;B-Living;;;;;;;;;;;;;;Zilver;;;Aluminium;;;;Mars & More;;;;45;cm;18;cm;29;cm;;;;;;;;;;;;;;;;;;;;;;;;;N;;;;;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;N;;;;;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;IJsemmer;;;;;;35;cm;15;cm;45;cm;0.01;kg;;;;;;;;;;;;;
Champagne Koeler hert hout zilver 22x51x34cm;8716522103465;8716522103465;Wijnkoeler;Champagne Koeler hert hout zilver 22x51x34cm;;;1;stuk(s);;;;;;;;N;;;;;;info@b-living.eu;;Platinastraat 100 7554 NB Hengelo;B-Living;;;;;;;;;;;;;;Zilver;;;Aluminium;;;;Mars & More;;;;34;cm;22;cm;51;cm;;;;;;;;;;;;;;;;;;;;;;;;;N;;;;;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;N;;;;;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;IJsemmer;;;;;;35;cm;15;cm;45;cm;0.01;kg;Champagne koeler;;;;;;;;;;;;
Champagne Koeler hert hout zilver 29x53x37cm;8716522103472;8716522103472;Wijnkoeler;Champagne Koeler hert hout zilver 29x53x37cm;;;1;stuk(s);;;;;;;;N;;;29;cm;;info@b-living.eu;;Platinastraat 100 7554 NB Hengelo;B-Living;;;;;;;;;;;;;;Zilver;;;Aluminium;;;;Mars & More;;;;37;cm;53;cm;;;;;;;;;;;;;;;;;;;;;;;;;;;N;;;;;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;N;;;;;;;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;IJsemmer;;;;;;35;cm;15;cm;45;cm;0.01;kg;Champagne koeler;;;;;;;;;;;;
poef konijn mix bruin 40x40x40cm;8716522088847;8716522088847;Poef;poef konijn mix bruin 40x40x40cm;;;;;;;;;;;;;;;;;Volwassenen;info@b-living.eu;;Platinastraat 100 7554 NB Hengelo;B-Living;;;;;;;;;;;;;;Bruin;;;Kunsthaar;;;;Mars & More;;;;40;cm;40;cm;40;cm;;;;;;Geen taal;;;;;;;;;;;;;;;;;;;;;;;;;;;Vierkant;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;N;Y;;;;;;;;;;;;;Y;;;;;;;;;;;;;;;;;;;Nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Geen speciale afwerking;;;;;;;;Dierenprint;;40;cm;;;;;;;;;;;;;;;;;;;;;;Landelijk;;;;;;;;;;;;;;;;;;Doppen/onzichtbare poten;;;;;;;;;;;;;;;;;;;Poef;;;;;;;;;;;;
poef koehuid vierkant gewei bruin 45x45x45cm;8716522089578;8716522089578;Poef;poef koehuid vierkant gewei bruin 45x45x45cm;;;;;;;;;;;;;;;;;Volwassenen;info@b-living.eu;;Platinastraat 100 7554 NB Hengelo;B-Living;;;;;;;;;;;;;;Bruin;;;Leer;;;;Mars & More;;;;45;cm;45;cm;45;cm;;;;;;Geen taal;;;;;;;;;;;;;;;;;;;;;;;;;;Voor binnen;Vierkant;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;N;Y;;;;;;;;;;;;;Y;;;;;;;;;;;;;;;;;;;Nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Geen speciale afwerking;;;;;;;;Overig;;45;cm;5;kg;;;;Never out of stock;Never out of stock;;;;;;;;;;;;;;;Landelijk;;;;;;;;;;;;;;;;;;;;;;;;;;;;;35;cm;15;cm;45;cm;0.01;kg;Poef;;;;;;;;;;;;
poef teddy glad gebroken wit dia 40cm;8716522090192;8716522090192;Poef;poef teddy glad gebroken wit dia 40cm;;;;;;;;;;;;;;;40;cm;Volwassenen;info@b-living.eu;;Platinastraat 100 7554 NB Hengelo;B-Living;;;;;;;;;;;;;;Wit;;;Polyester;;;;Mars & More;;;;40;cm;45;cm;40;cm;;;;;;Geen taal;;;;;;;;;;;;;;;;;;;;;;;;;;Voor binnen;Rond;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;N;N;;;;;;;;;;;;;Y;;;;;;;;;;;;;;;;;;;Nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Geen speciale afwerking;;;;;;;;Overig;;40;cm;0;kg;;;;Never out of stock;Carry Over;;;;;;;;;;;;;;;Landelijk;;;;;;;;;;;;;;;;;;Doppen/onzichtbare poten;;;;;;;;;;;35;cm;15;cm;45;cm;0;kg;1x Doos + Poef/Pouf;;;;;;;;;;;;
poef teddy bubble grijs 40x40x45cm;8716522090673;8716522090673;Poef;poef teddy bubble grijs 40x40x45cm;;;;;;;;;;;;;;;;;Volwassenen;info@b-living.eu;;Platinastraat 100 7554 NB Hengelo;B-Living;;;;;;;;;;;;;;Bruin;;;Polyester;;;;Mars & More;;;;40;cm;45;cm;40;cm;;;;;;Geen taal;;;;;;;;;;;;;;;;;;;;;;;;;;Voor binnen;Vierkant;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;N;Y;;;;;;;;;;;;;Y;;;;;;;;;;;;;;;;;;;Nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Geen speciale afwerking;;;;;;;;Overig;;45;cm;0.00;kg;;;;Never out of stock;2023;;;;;;;;;;;;;;;Design;;;;;;;;;;;;;;;;;;Massief;;;;;;;;;;;45;cm;50;cm;45;cm;5;kg;1 poef;;;;;;;;;;;;
poef koehuid vierkant bruin/wit 50x50x30cm;8716522091397;8716522091397;Poef;<p>poef koehuid vierkant bruin/wit 50x50x30cm</p> <p>Let op een dierenhuid is een natuurproduct kleuren en maten kunnen afwijken van wat bij het artikel vermeld staat.</p> <p>Uiteraard heeft geen enkel dier dezelfde maat, kleur of vlekken.</p>;;;;;;;;;;;;;;;;;Volwassenen;info@b-living.eu;;Platinastraat 100 7554 NB Hengelo;B-Living;;;;;;;;;;;;;;Bruin;;;Leer;;;;Mars & More;;;;50;cm;30;cm;50;cm;;;;;;Geen taal;;;;;;;;;;;;;;;;;;;;;;;;;;;Vierkant;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;N;Y;;;;;;;;;;;;;Y;;;;;;;;;;;;;;;;;;;Nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Gestikt patroon;;;;;;;;Dierenprint;;0;cm;0.10;kg;;;;Never out of stock;Never out of stock;;;;;;;;;;;;;;;Landelijk;;;;;;;;;;;;;;;;;;Massief;;;;;;;;;;;55;cm;40;cm;55;cm;0.01;kg;1;;;;;;;;;;;;
poef koehuid vierkant zwart/wit 50x50x30cm;8716522091403;8716522091403;Poef;poef koehuid vierkant zwart/wit 50x50x30cm;;;;;;;;;;;;;;;;;Volwassenen;info@b-living.eu;;Platinastraat 100 7554 NB Hengelo;B-Living;;;;;;;;;;;;;;Zwart;;;"Leer;Polyester";;;;Mars & More;;;;50;cm;30;cm;50;cm;;;;;;Geen taal;;;;;;;;;;;;;;;;;;;;;;;;;;;Vierkant;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;N;Y;;;;;;;;;;;;;Y;;;;;;;;;;;;;;;;;;;Nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Gestikt patroon;;;;;;;;Dierenprint;;50;cm;0;kg;;;;Never out of stock;Never out of stock;;;;;;;;;;;;;;;Landelijk;;;;;;;;;;;;;;;;;;Massief;;;;;;;;;;;50;cm;30;cm;50;cm;0;kg;1;;;;;;;;;;;;
poef teddy bubble beige 40x40x45cm;8716522094817;8716522094817;Poef;poef teddy bubble beige 40x40x45cm;;;;;;;;;;;;;;;;;Volwassenen;info@b-living.eu;;Platinastraat 100 7554 NB Hengelo;B-Living;;;;;;;;;;;;;;Bruin;;;Polyester;;;;Mars & More;;;;40;cm;45;cm;40;cm;;;;;;Geen taal;;;;;;;;;;;;;;;;;;;;;;;;;;;Rechthoek;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;N;Y;;;;;;;;;;;;;N;;;;;;;;;;;;;;;;;;;Nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Geen speciale afwerking;;;;;;;;Overig;;45;cm;0.00;kg;;;;Never out of stock;Never out of stock;;;;;;;;;;;;;;;Design;;;;;;;;;;;;;;;;;;Massief;;;;;;;;;;;45;cm;50;cm;45;cm;0.00;kg;1x poef;;;;;;;;;;;;
Poef Koe rond grijs 40x40x43cm (bos taurus taurus);8716522103755;8716522103755;Poef;Poef Koe rond grijs 40x40x43cm (bos taurus taurus);;;;;;;;;;;;;;;40;cm;Volwassenen;info@b-living.eu;;Platinastraat 100 7554 NB Hengelo;B-Living;;;;;;;;;;;;;;Grijs;;;"Kunsthaar;Hout;Kurk";;;;Mars & More;;;;40;cm;43;cm;40;cm;;;;;;Geen taal;;;;;;;;;;;;;;;;;;;;;;;;;;;Rond;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;N;Y;;;;;;;;;;;;;Y;;;;;;;;;;;;;;;;;;;Nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Geen speciale afwerking;;;;;;;;Overig;;40;cm;;;;;;Never out of stock;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Lage poten (tot en met 10 cm);;;;;;;;;;;35;cm;15;cm;45;cm;0.01;kg;;;;;;;;;;;;;
Poef Koe rond bruin wit 40x40x43cm (bos taurus taurus);8716522103762;8716522103762;Poef;Poef Koe rond bruin wit 40x40x43cm (bos taurus taurus);;;;;;;;;;;;;;;40;cm;Volwassenen;info@b-living.eu;;Platinastraat 100 7554 NB Hengelo;B-Living;;;;;;;;;;;;;;Bruin;;;Leer;;;;Mars & More;;;;40;cm;43;cm;40;cm;;;;;;Geen taal;;;;;;;;;;;;;;;;;;;;;;;;;;;Rond;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Y;Y;;;;;;;;;;;;;Y;;;;;;;;;;;;;;;;;;;Nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Geen speciale afwerking;;;;;;;;Overig;;40;cm;;;;;;Never out of stock;;;;;;;;;;;;;;;;Landelijk;;;;;;;;;;;;;;;;;;Lage poten (tot en met 10 cm);;;;;;;;;;;35;cm;15;cm;45;cm;0.01;kg;1x poef;;;;;;;;;;;;
Poef Koe rond zwart wit 40x40x43cm (bos taurus taurus);8716522103779;8716522103779;Poef;Poef Koe rond zwart wit 40x40x43cm (bos taurus taurus);;;;;;;;;;;;;;;40;cm;Volwassenen;info@b-living.eu;;Platinastraat 100 7554 NB Hengelo;B-Living;;;;;;;;;;;;;;Grijs;;;Leer;;;;Mars & More;;;;40;cm;40;cm;43;cm;;;;;;Geen taal;;;;;;;;;;;;;;;;;;;;;;;;;;;Rond;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;N;Y;;;;;;;;;;;;;Y;;;;;;;;;;;;;;;;;;;Nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Geen speciale afwerking;;;;;;;;Overig;;40;cm;;;;;;Never out of stock;;;;;;;;;;;;;;;;Landelijk;;;;;;;;;;;;;;;;;;Lage poten (tot en met 10 cm);;;;;;;;;;;35;cm;15;cm;45;cm;0.01;kg;;;;;;;;;;;;;
Strik Poef fluweel fuchsia 35x35x40cm;8716522107265;8716522107265;Poef;Strik Poef fluweel fuchsia 35x35x40cm;;;;;;;;;;;;;;;35;cm;Volwassenen;info@b-living.eu;;Platinastraat 100 7554 NB Hengelo;B-Living;;;;;;;;;;;;;;Roze;;;Polyester;;;;Mars & More;;;;37;cm;42;cm;37;cm;;;;;;Geen taal;;;;;;;;;;;;;;;;;;;;;;;;;;Voor binnen;Rond;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;N;Y;;;;;;;;;;;;;Y;;;;;;;;;;;;;;;;;;;Nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Gestikt patroon;;;;;;;;Overig;;37;cm;;;;;;Never out of stock;2024;;;;;;;;;;;;;;;Klassiek;;;;;;;;;;;;;;;;;;Massief;;;;;;;;;;;35;cm;15;cm;45;cm;0.01;kg;1x Strik Poef;;;;;;;;;;;;
Strik Poef fluweel navy 35x35x40cm;8716522107272;8716522107272;Poef;Strik Poef fluweel navy 35x35x40cm;;;;;;;;;;;;;;;37;cm;Volwassenen;info@b-living.eu;;Platinastraat 100 7554 NB Hengelo;B-Living;;;;;;;;;;;;;;Blauw;;;Polyester;;;;Mars & More;;;;37;cm;42;cm;37;cm;;;;;;Geen taal;;;;;;;;;;;;;;;;;;;;;;;;;;Voor binnen;Rond;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;N;Y;;;;;;;;;;;;;Y;;;;;;;;;;;;;;;;;;;Nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Gecapitonneerd (knopen);;;;;;;;Overig;;40;cm;3.30;kg;;;;Never out of stock;2026;;;;;;;;;;;;;;;Retro & Vintage;;;;;;;;;;;;;;;;;;Doppen/onzichtbare poten;;;;;;;;;;;35;cm;50;cm;45;cm;4;kg;1;;;;;;;;;;;;
